MAHDOUDE,AQUIFER,DATE,AET
فریمان - تربت جام,فریمان - تربت جام,1404-10-01,2.771
فریمان - تربت جام,فریمان - تربت جام,1404-11-01,6.102
فریمان - تربت جام,فریمان - تربت جام,1404-12-01,9.155
فریمان - تربت جام,فریمان - تربت جام,1405-01-01,44.405
فریمان - تربت جام,فریمان - تربت جام,1405-02-01,40.466
فریمان - تربت جام,فریمان - تربت جام,1405-03-01,7.895
قلعه میدان,آبخوان شرقی,1396-10-01,0.024
قلعه میدان,آبخوان شرقی,1396-11-01,2.808
قلعه میدان,آبخوان شرقی,1396-12-01,7.941
قلعه میدان,آبخوان شرقی,1397-01-01,14.657
قلعه میدان,آبخوان شرقی,1397-02-01,23.348
قلعه میدان,آبخوان شرقی,1397-03-01,26.301
قلعه میدان,آبخوان شرقی,1397-04-01,9.927
قلعه میدان,آبخوان شرقی,1397-05-01,6.374
قلعه میدان,آبخوان شرقی,1397-06-01,11.982
قلعه میدان,آبخوان شرقی,1397-07-01,7.535
قلعه میدان,آبخوان شرقی,1397-08-01,4.864
قلعه میدان,آبخوان شرقی,1397-09-01,2.343
قلعه میدان,آبخوان شرقی,1397-10-01,1.171
قلعه میدان,آبخوان شرقی,1397-11-01,3.228
قلعه میدان,آبخوان شرقی,1397-12-01,3.501
قلعه میدان,آبخوان شرقی,1398-01-01,13.994
قلعه میدان,آبخوان شرقی,1398-02-01,38.08
قلعه میدان,آبخوان شرقی,1398-03-01,35.921
قلعه میدان,آبخوان شرقی,1398-04-01,15.164
قلعه میدان,آبخوان شرقی,1398-05-01,8.502
قلعه میدان,آبخوان شرقی,1398-06-01,11.244
قلعه میدان,آبخوان شرقی,1398-07-01,10.593
قلعه میدان,آبخوان شرقی,1398-08-01,3.614
قلعه میدان,آبخوان شرقی,1398-09-01,1.36
قلعه میدان,آبخوان شرقی,1398-10-01,0.862
قلعه میدان,آبخوان شرقی,1398-11-01,3.308
قلعه میدان,آبخوان شرقی,1398-12-01,4.708
قلعه میدان,آبخوان شرقی,1399-01-01,12.292
قلعه میدان,آبخوان شرقی,1399-02-01,44.521
قلعه میدان,آبخوان شرقی,1399-03-01,44.512
قلعه میدان,آبخوان شرقی,1399-04-01,18.442
قلعه میدان,آبخوان شرقی,1399-05-01,11.016
قلعه میدان,آبخوان شرقی,1399-06-01,10.577
قلعه میدان,آبخوان شرقی,1399-07-01,6.388
قلعه میدان,آبخوان شرقی,1399-08-01,4.671
قلعه میدان,آبخوان شرقی,1399-09-01,0.946
قلعه میدان,آبخوان شرقی,1399-10-01,0.88
قلعه میدان,آبخوان شرقی,1399-11-01,4.784
قلعه میدان,آبخوان شرقی,1399-12-01,5.894
قلعه میدان,آبخوان شرقی,1400-01-01,18.774
قلعه میدان,آبخوان شرقی,1400-02-01,38.064
قلعه میدان,آبخوان شرقی,1400-03-01,32.215
قلعه میدان,آبخوان شرقی,1400-04-01,9.387
قلعه میدان,آبخوان شرقی,1400-05-01,8.956
قلعه میدان,آبخوان شرقی,1400-06-01,8.988
قلعه میدان,آبخوان شرقی,1400-07-01,6.031
قلعه میدان,آبخوان شرقی,1400-08-01,2.638
قلعه میدان,آبخوان شرقی,1400-09-01,3.338
قلعه میدان,آبخوان شرقی,1400-10-01,1.951
قلعه میدان,آبخوان شرقی,1400-11-01,2.18
قلعه میدان,آبخوان شرقی,1400-12-01,2.855
قلعه میدان,آبخوان شرقی,1401-01-01,11.784
قلعه میدان,آبخوان شرقی,1401-02-01,32.767
قلعه میدان,آبخوان شرقی,1401-03-01,23.571
قلعه میدان,آبخوان شرقی,1401-04-01,5.24
قلعه میدان,آبخوان شرقی,1401-05-01,5.729
قلعه میدان,آبخوان شرقی,1401-06-01,8.266
قلعه میدان,آبخوان شرقی,1401-07-01,8.672
قلعه میدان,آبخوان شرقی,1401-08-01,6.014
قلعه میدان,آبخوان شرقی,1401-09-01,3.325
قلعه میدان,آبخوان شرقی,1401-10-01,0.069
قلعه میدان,آبخوان شرقی,1401-11-01,0.479
قلعه میدان,آبخوان شرقی,1401-12-01,4.569
قلعه میدان,آبخوان شرقی,1402-01-01,13.154
قلعه میدان,آبخوان شرقی,1402-02-01,21.17
قلعه میدان,آبخوان شرقی,1402-03-01,17.635
قلعه میدان,آبخوان شرقی,1402-04-01,3.556
قلعه میدان,آبخوان شرقی,1402-05-01,5.769
قلعه میدان,آبخوان شرقی,1402-06-01,2.421
قلعه میدان,آبخوان شرقی,1402-07-01,2.203
قلعه میدان,آبخوان شرقی,1402-08-01,5.792
قلعه میدان,آبخوان شرقی,1402-09-01,2.125
قلعه میدان,آبخوان شرقی,1402-10-01,3.084
قلعه میدان,آبخوان شرقی,1402-11-01,4.247
قلعه میدان,آبخوان شرقی,1402-12-01,2.208
قلعه میدان,آبخوان شرقی,1403-01-01,10.239
قلعه میدان,آبخوان شرقی,1403-02-01,28.182
قلعه میدان,آبخوان شرقی,1403-03-01,34.371
قلعه میدان,آبخوان شرقی,1403-04-01,7.462
قلعه میدان,آبخوان شرقی,1403-05-01,1.999
قلعه میدان,آبخوان شرقی,1403-06-01,4.29
قلعه میدان,آبخوان شرقی,1403-07-01,7.371
قلعه میدان,آبخوان شرقی,1403-08-01,5.291
قلعه میدان,آبخوان شرقی,1403-09-01,2.642
قلعه میدان,آبخوان شرقی,1403-10-01,1.191
قلعه میدان,آبخوان شرقی,1403-11-01,1.811
قلعه میدان,آبخوان شرقی,1403-12-01,4.904
قلعه میدان,آبخوان شرقی,1404-01-01,15.232
قلعه میدان,آبخوان شرقی,1404-02-01,19.678
قلعه میدان,آبخوان شرقی,1404-03-01,7.069
قلعه میدان,آبخوان شرقی,1404-04-01,2.253
قلعه میدان,آبخوان شرقی,1404-05-01,2.741
قلعه میدان,آبخوان شرقی,1404-06-01,5.424
قلعه میدان,آبخوان شرقی,1404-07-01,5.189
قلعه میدان,آبخوان شرقی,1404-08-01,4.008
قلعه میدان,آبخوان شرقی,1404-09-01,3.018
قلعه میدان,آبخوان شرقی,1404-10-01,2.791
قلعه میدان,آبخوان شرقی,1404-11-01,4.489
قلعه میدان,آبخوان شرقی,1404-12-01,3.994
قلعه میدان,آبخوان شرقی,1405-01-01,21.542
قلعه میدان,آبخوان شرقی,1405-02-01,42.199
قلعه میدان,آبخوان شرقی,1405-03-01,11.646
قلعه میدان,آبخوان غربی,1396-10-01,0.279
قلعه میدان,آبخوان غربی,1396-11-01,2.389
قلعه میدان,آبخوان غربی,1396-12-01,4.471
قلعه میدان,آبخوان غربی,1397-01-01,7.264
قلعه میدان,آبخوان غربی,1397-02-01,7.755
قلعه میدان,آبخوان غربی,1397-03-01,15.546
قلعه میدان,آبخوان غربی,1397-04-01,15.544
قلعه میدان,آبخوان غربی,1397-05-01,16.1
قلعه میدان,آبخوان غربی,1397-06-01,15.9
قلعه میدان,آبخوان غربی,1397-07-01,9.136
قلعه میدان,آبخوان غربی,1397-08-01,6.074
قلعه میدان,آبخوان غربی,1397-09-01,2.471
قلعه میدان,آبخوان غربی,1397-10-01,0.919
قلعه میدان,آبخوان غربی,1397-11-01,2.693
قلعه میدان,آبخوان غربی,1397-12-01,4.747
قلعه میدان,آبخوان غربی,1398-01-01,6.188
قلعه میدان,آبخوان غربی,1398-02-01,13.409
قلعه میدان,آبخوان غربی,1398-03-01,34.299
قلعه میدان,آبخوان غربی,1398-04-01,23.235
قلعه میدان,آبخوان غربی,1398-05-01,20.49
قلعه میدان,آبخوان غربی,1398-06-01,26.181
قلعه میدان,آبخوان غربی,1398-07-01,20.566
قلعه میدان,آبخوان غربی,1398-08-01,8.577
قلعه میدان,آبخوان غربی,1398-09-01,2.501
قلعه میدان,آبخوان غربی,1398-10-01,2.005
قلعه میدان,آبخوان غربی,1398-11-01,2.905
قلعه میدان,آبخوان غربی,1398-12-01,6.494
قلعه میدان,آبخوان غربی,1399-01-01,8.07
قلعه میدان,آبخوان غربی,1399-02-01,21.198
قلعه میدان,آبخوان غربی,1399-03-01,29.034
قلعه میدان,آبخوان غربی,1399-04-01,27.406
قلعه میدان,آبخوان غربی,1399-05-01,28.919
قلعه میدان,آبخوان غربی,1399-06-01,19.493
قلعه میدان,آبخوان غربی,1399-07-01,14.131
قلعه میدان,آبخوان غربی,1399-08-01,7.692
قلعه میدان,آبخوان غربی,1399-09-01,2.735
قلعه میدان,آبخوان غربی,1399-10-01,2.8
قلعه میدان,آبخوان غربی,1399-11-01,2.503
قلعه میدان,آبخوان غربی,1399-12-01,4.023
قلعه میدان,آبخوان غربی,1400-01-01,9.521
قلعه میدان,آبخوان غربی,1400-02-01,14.161
قلعه میدان,آبخوان غربی,1400-03-01,18.916
قلعه میدان,آبخوان غربی,1400-04-01,16.776
قلعه میدان,آبخوان غربی,1400-05-01,16.647
قلعه میدان,آبخوان غربی,1400-06-01,16.678
قلعه میدان,آبخوان غربی,1400-07-01,9.617
قلعه میدان,آبخوان غربی,1400-08-01,4.648
قلعه میدان,آبخوان غربی,1400-09-01,2.386
قلعه میدان,آبخوان غربی,1400-10-01,2.398
قلعه میدان,آبخوان غربی,1400-11-01,3.711
قلعه میدان,آبخوان غربی,1400-12-01,5.415
قلعه میدان,آبخوان غربی,1401-01-01,5.884
قلعه میدان,آبخوان غربی,1401-02-01,13.039
قلعه میدان,آبخوان غربی,1401-03-01,13.291
قلعه میدان,آبخوان غربی,1401-04-01,15.437
قلعه میدان,آبخوان غربی,1401-05-01,11.297
قلعه میدان,آبخوان غربی,1401-06-01,15.536
قلعه میدان,آبخوان غربی,1401-07-01,12.729
قلعه میدان,آبخوان غربی,1401-08-01,6.133
قلعه میدان,آبخوان غربی,1401-09-01,2.862
قلعه میدان,آبخوان غربی,1401-10-01,2.34
قلعه میدان,آبخوان غربی,1401-11-01,2.232
قلعه میدان,آبخوان غربی,1401-12-01,5.694
قلعه میدان,آبخوان غربی,1402-01-01,7.003
قلعه میدان,آبخوان غربی,1402-02-01,11.816
قلعه میدان,آبخوان غربی,1402-03-01,19.962
قلعه میدان,آبخوان غربی,1402-04-01,15.058
قلعه میدان,آبخوان غربی,1402-05-01,13.822
قلعه میدان,آبخوان غربی,1402-06-01,9.217
قلعه میدان,آبخوان غربی,1402-07-01,4.491
قلعه میدان,آبخوان غربی,1402-08-01,6.085
